station,valid,drct
RYV,2025-04-13 22:55,150.00
EFT,2025-04-13 22:55,130.00
JVL,2025-04-13 23:45,140.00
MSN,2025-04-13 23:53,140.00
RYV,2025-04-13 23:55,140.00
EFT,2025-04-13 23:55,120.00
JVL,2025-04-14 00:45,120.00
MSN,2025-04-14 00:53,140.00
RYV,2025-04-14 00:55,130.00
EFT,2025-04-14 00:55,110.00
JVL,2025-04-14 01:45,100.00
MSN,2025-04-14 01:53,140.00
RYV,2025-04-14 01:55,140.00
EFT,2025-04-14 01:55,110.00
MSN,2025-04-14 02:53,140.00
RYV,2025-04-14 02:55,130.00
JVL,2025-04-14 02:55,120.00
EFT,2025-04-14 02:55,110.00
MSN,2025-04-14 03:53,140.00
EFT,2025-04-14 03:55,110.00
RYV,2025-04-14 03:55,120.00
JVL,2025-04-14 03:55,100.00
MSN,2025-04-14 04:53,0.00
RYV,2025-04-14 04:55,140.00
EFT,2025-04-14 04:55,130.00
JVL,2025-04-14 04:55,120.00
MSN,2025-04-14 05:53,320.00
RYV,2025-04-14 05:55,160.00
JVL,2025-04-14 05:55,100.00
EFT,2025-04-14 05:55,160.00
MSN,2025-04-14 06:53,0.00
JVL,2025-04-14 06:55,0.00
EFT,2025-04-14 06:55,260.00
RYV,2025-04-14 06:55,0.00
MSN,2025-04-14 07:53,0.00
JVL,2025-04-14 07:55,290.00
RYV,2025-04-14 07:55,0.00
EFT,2025-04-14 07:55,280.00
MSN,2025-04-14 08:53,280.00
JVL,2025-04-14 08:55,310.00
RYV,2025-04-14 08:55,220.00
EFT,2025-04-14 08:55,300.00
RYV,2025-04-14 09:50,270.00
MSN,2025-04-14 09:53,270.00
EFT,2025-04-14 09:55,280.00
JVL,2025-04-14 09:55,290.00
JVL,2025-04-14 10:45,260.00
MSN,2025-04-14 10:53,0.00
EFT,2025-04-14 10:55,270.00
RYV,2025-04-14 10:55,240.00
JVL,2025-04-14 11:45,240.00
MSN,2025-04-14 11:53,null
EFT,2025-04-14 11:55,280.00
RYV,2025-04-14 11:55,250.00
JVL,2025-04-14 12:45,280.00
MSN,2025-04-14 12:53,280.00
EFT,2025-04-14 12:55,280.00
RYV,2025-04-14 12:55,270.00
JVL,2025-04-14 13:45,280.00
MSN,2025-04-14 13:53,270.00
RYV,2025-04-14 13:55,270.00
EFT,2025-04-14 13:55,280.00
JVL,2025-04-14 14:45,280.00
MSN,2025-04-14 14:53,280.00
EFT,2025-04-14 14:55,280.00
RYV,2025-04-14 14:55,270.00
JVL,2025-04-14 15:45,280.00
MSN,2025-04-14 15:53,280.00
EFT,2025-04-14 15:55,280.00
RYV,2025-04-14 15:55,270.00
JVL,2025-04-14 16:45,270.00
MSN,2025-04-14 16:53,300.00
RYV,2025-04-14 16:55,280.00
EFT,2025-04-14 16:55,290.00
JVL,2025-04-14 17:45,280.00
MSN,2025-04-14 17:53,270.00
EFT,2025-04-14 17:55,270.00
RYV,2025-04-14 17:55,270.00
JVL,2025-04-14 18:45,270.00
MSN,2025-04-14 18:53,270.00
RYV,2025-04-14 18:55,270.00
EFT,2025-04-14 18:55,270.00
JVL,2025-04-14 19:45,270.00
MSN,2025-04-14 19:53,270.00
RYV,2025-04-14 19:55,280.00
EFT,2025-04-14 19:55,290.00
JVL,2025-04-14 20:45,270.00
MSN,2025-04-14 20:53,270.00
EFT,2025-04-14 20:55,280.00
RYV,2025-04-14 20:55,290.00
JVL,2025-04-14 21:45,270.00
MSN,2025-04-14 21:53,290.00
EFT,2025-04-14 21:55,290.00
RYV,2025-04-14 21:55,280.00
JVL,2025-04-14 22:45,290.00
RYV,2025-04-14 22:50,290.00
MSN,2025-04-14 22:53,300.00
EFT,2025-04-14 22:55,290.00
JVL,2025-04-14 23:45,290.00
MSN,2025-04-14 23:53,300.00
RYV,2025-04-14 23:55,290.00
EFT,2025-04-14 23:55,290.00
JVL,2025-04-15 00:45,290.00
MSN,2025-04-15 00:53,300.00
RYV,2025-04-15 00:55,300.00
EFT,2025-04-15 00:55,290.00
JVL,2025-04-15 01:45,280.00
MSN,2025-04-15 01:53,280.00
EFT,2025-04-15 01:55,290.00
RYV,2025-04-15 01:55,290.00
MSN,2025-04-15 02:53,270.00
EFT,2025-04-15 02:55,270.00
JVL,2025-04-15 02:55,280.00
RYV,2025-04-15 02:55,260.00
MSN,2025-04-15 03:53,290.00
RYV,2025-04-15 03:55,270.00
EFT,2025-04-15 03:55,270.00
JVL,2025-04-15 03:55,290.00
MSN,2025-04-15 04:53,290.00
RYV,2025-04-15 04:55,270.00
EFT,2025-04-15 04:55,270.00
JVL,2025-04-15 04:55,260.00
MSN,2025-04-15 05:53,310.00
JVL,2025-04-15 05:55,280.00
RYV,2025-04-15 05:55,300.00
EFT,2025-04-15 05:55,290.00
MSN,2025-04-15 06:53,300.00
EFT,2025-04-15 06:55,280.00
JVL,2025-04-15 06:55,280.00
RYV,2025-04-15 06:55,290.00
MSN,2025-04-15 07:53,300.00
RYV,2025-04-15 07:55,300.00
JVL,2025-04-15 07:55,290.00
EFT,2025-04-15 07:55,290.00
EFT,2025-04-15 08:35,290.00
MSN,2025-04-15 08:53,320.00
JVL,2025-04-15 08:55,320.00
RYV,2025-04-15 08:55,300.00
EFT,2025-04-15 09:35,320.00
MSN,2025-04-15 09:53,310.00
JVL,2025-04-15 09:55,300.00
RYV,2025-04-15 09:55,300.00
JVL,2025-04-15 10:45,300.00
MSN,2025-04-15 10:53,300.00
EFT,2025-04-15 10:55,310.00
RYV,2025-04-15 10:55,300.00
JVL,2025-04-15 11:45,300.00
MSN,2025-04-15 11:53,310.00
EFT,2025-04-15 11:55,320.00
RYV,2025-04-15 11:55,300.00
JVL,2025-04-15 12:45,310.00
MSN,2025-04-15 12:53,320.00
RYV,2025-04-15 12:55,310.00
EFT,2025-04-15 12:55,320.00
JVL,2025-04-15 13:45,310.00
MSN,2025-04-15 13:53,310.00
RYV,2025-04-15 13:55,320.00
EFT,2025-04-15 13:55,320.00
JVL,2025-04-15 14:45,330.00
MSN,2025-04-15 14:53,320.00
EFT,2025-04-15 14:55,330.00
RYV,2025-04-15 14:55,300.00
JVL,2025-04-15 15:45,300.00
MSN,2025-04-15 15:53,300.00
RYV,2025-04-15 15:55,310.00
EFT,2025-04-15 15:55,300.00
JVL,2025-04-15 16:45,290.00
MSN,2025-04-15 16:53,320.00
EFT,2025-04-15 16:55,290.00
RYV,2025-04-15 16:55,300.00
JVL,2025-04-15 17:45,300.00
MSN,2025-04-15 17:53,320.00
EFT,2025-04-15 17:55,290.00
RYV,2025-04-15 17:55,300.00
JVL,2025-04-15 18:45,300.00
MSN,2025-04-15 18:53,310.00
EFT,2025-04-15 18:55,320.00
RYV,2025-04-15 18:55,310.00
JVL,2025-04-15 19:45,320.00
MSN,2025-04-15 19:53,310.00
RYV,2025-04-15 19:55,300.00
EFT,2025-04-15 19:55,310.00
JVL,2025-04-15 20:45,310.00
MSN,2025-04-15 20:53,310.00
RYV,2025-04-15 20:55,290.00
EFT,2025-04-15 20:55,300.00
JVL,2025-04-15 21:45,320.00
MSN,2025-04-15 21:53,310.00
RYV,2025-04-15 21:55,290.00
EFT,2025-04-15 21:55,300.00
JVL,2025-04-15 22:45,310.00
MSN,2025-04-15 22:53,310.00
RYV,2025-04-15 22:55,310.00
EFT,2025-04-15 22:55,310.00
JVL,2025-04-15 23:45,320.00
MSN,2025-04-15 23:53,310.00
RYV,2025-04-15 23:55,300.00
EFT,2025-04-15 23:55,310.00
JVL,2025-04-16 00:45,320.00
MSN,2025-04-16 00:53,330.00
EFT,2025-04-16 00:55,320.00
RYV,2025-04-16 00:55,320.00
JVL,2025-04-16 01:45,330.00
MSN,2025-04-16 01:53,330.00
RYV,2025-04-16 01:55,360.00
EFT,2025-04-16 01:55,310.00
MSN,2025-04-16 02:53,340.00
RYV,2025-04-16 02:55,350.00
JVL,2025-04-16 02:55,350.00
EFT,2025-04-16 02:55,330.00
MSN,2025-04-16 03:53,0.00
RYV,2025-04-16 03:55,20.00
JVL,2025-04-16 03:55,360.00
EFT,2025-04-16 03:55,350.00
MSN,2025-04-16 04:53,340.00
EFT,2025-04-16 04:55,350.00
RYV,2025-04-16 04:55,360.00
JVL,2025-04-16 04:55,10.00
MSN,2025-04-16 05:53,10.00
RYV,2025-04-16 05:55,330.00
JVL,2025-04-16 05:55,360.00
EFT,2025-04-16 05:55,20.00
MSN,2025-04-16 06:53,340.00
JVL,2025-04-16 06:55,30.00
EFT,2025-04-16 06:55,40.00
RYV,2025-04-16 06:55,320.00
MSN,2025-04-16 07:53,360.00
RYV,2025-04-16 07:55,280.00
JVL,2025-04-16 07:55,0.00
EFT,2025-04-16 07:55,20.00
MSN,2025-04-16 08:53,340.00
JVL,2025-04-16 08:55,0.00
EFT,2025-04-16 08:55,40.00
RYV,2025-04-16 08:55,0.00
EFT,2025-04-16 09:10,50.00
MSN,2025-04-16 09:53,0.00
JVL,2025-04-16 10:45,310.00
MSN,2025-04-16 10:53,0.00
RYV,2025-04-16 10:55,0.00
JVL,2025-04-16 11:45,330.00
MSN,2025-04-16 11:53,0.00
RYV,2025-04-16 11:55,0.00
EFT,2025-04-16 11:55,310.00
JVL,2025-04-16 12:45,0.00
MSN,2025-04-16 12:53,360.00
RYV,2025-04-16 12:55,290.00
EFT,2025-04-16 12:55,20.00
JVL,2025-04-16 13:45,50.00
MSN,2025-04-16 13:53,0.00
RYV,2025-04-16 13:55,20.00
EFT,2025-04-16 13:55,30.00
JVL,2025-04-16 14:45,null
MSN,2025-04-16 14:53,60.00
RYV,2025-04-16 14:55,0.00
EFT,2025-04-16 14:55,40.00
JVL,2025-04-16 15:45,80.00
MSN,2025-04-16 15:53,null
RYV,2025-04-16 15:55,0.00
EFT,2025-04-16 15:55,0.00
JVL,2025-04-16 16:45,0.00
MSN,2025-04-16 16:53,110.00
EFT,2025-04-16 16:55,70.00
RYV,2025-04-16 16:55,30.00
JVL,2025-04-16 17:45,50.00
MSN,2025-04-16 17:53,null
EFT,2025-04-16 17:55,0.00
RYV,2025-04-16 17:55,300.00
JVL,2025-04-16 18:45,80.00
MSN,2025-04-16 18:53,null
EFT,2025-04-16 18:55,50.00
RYV,2025-04-16 18:55,0.00
JVL,2025-04-16 19:45,70.00
MSN,2025-04-16 19:53,null
RYV,2025-04-16 19:55,180.00
EFT,2025-04-16 19:55,210.00
JVL,2025-04-16 20:45,80.00
MSN,2025-04-16 20:53,170.00
EFT,2025-04-16 20:55,120.00
RYV,2025-04-16 20:55,100.00
JVL,2025-04-16 21:45,80.00
MSN,2025-04-16 21:53,160.00
EFT,2025-04-16 21:55,140.00
RYV,2025-04-16 21:55,100.00
JVL,2025-04-16 22:45,130.00
MSN,2025-04-16 22:53,160.00
EFT,2025-04-16 22:55,140.00
RYV,2025-04-16 22:55,110.00
JVL,2025-04-16 23:45,160.00
MSN,2025-04-16 23:53,140.00
RYV,2025-04-16 23:55,110.00
EFT,2025-04-16 23:55,150.00
JVL,2025-04-17 00:45,130.00
MSN,2025-04-17 00:53,140.00
RYV,2025-04-17 00:55,110.00
EFT,2025-04-17 00:55,120.00
JVL,2025-04-17 01:45,130.00
MSN,2025-04-17 01:53,130.00
EFT,2025-04-17 01:55,110.00
RYV,2025-04-17 01:55,110.00
MSN,2025-04-17 02:53,140.00
RYV,2025-04-17 02:55,120.00
JVL,2025-04-17 02:55,110.00
EFT,2025-04-17 02:55,100.00
MSN,2025-04-17 03:53,130.00
JVL,2025-04-17 03:55,110.00
EFT,2025-04-17 03:55,120.00
RYV,2025-04-17 03:55,110.00
MSN,2025-04-17 04:53,140.00
RYV,2025-04-17 04:55,110.00
JVL,2025-04-17 04:55,120.00
EFT,2025-04-17 04:55,120.00
EFT,2025-04-17 05:35,110.00
RYV,2025-04-17 05:35,130.00
JVL,2025-04-17 05:50,110.00
MSN,2025-04-17 05:53,130.00
MSN,2025-04-17 06:53,130.00
JVL,2025-04-17 06:55,130.00
EFT,2025-04-17 06:55,120.00
RYV,2025-04-17 06:55,110.00
MSN,2025-04-17 07:53,130.00
RYV,2025-04-17 07:55,120.00
EFT,2025-04-17 07:55,120.00
JVL,2025-04-17 07:55,130.00
MSN,2025-04-17 08:53,130.00
RYV,2025-04-17 08:55,120.00
EFT,2025-04-17 08:55,130.00
JVL,2025-04-17 08:55,130.00
MSN,2025-04-17 09:53,130.00
RYV,2025-04-17 09:55,120.00
EFT,2025-04-17 09:55,130.00
JVL,2025-04-17 09:55,130.00
JVL,2025-04-17 10:45,130.00
MSN,2025-04-17 10:53,120.00
RYV,2025-04-17 10:55,120.00
EFT,2025-04-17 10:55,130.00
JVL,2025-04-17 11:45,140.00
MSN,2025-04-17 11:53,150.00
RYV,2025-04-17 11:55,120.00
EFT,2025-04-17 11:55,150.00
JVL,2025-04-17 12:45,140.00
MSN,2025-04-17 12:53,160.00
EFT,2025-04-17 12:55,150.00
RYV,2025-04-17 12:55,120.00
JVL,2025-04-17 13:45,150.00
MSN,2025-04-17 13:53,160.00
EFT,2025-04-17 13:55,160.00
RYV,2025-04-17 13:55,140.00
RYV,2025-04-17 14:15,140.00
JVL,2025-04-17 14:45,160.00
MSN,2025-04-17 14:53,170.00
EFT,2025-04-17 14:55,150.00
MSN,2025-04-17 15:53,160.00
EFT,2025-04-17 15:55,160.00
JVL,2025-04-17 16:45,160.00
MSN,2025-04-17 16:53,170.00
EFT,2025-04-17 16:55,180.00
JVL,2025-04-17 17:45,170.00
MSN,2025-04-17 17:53,170.00
RYV,2025-04-17 17:55,180.00
EFT,2025-04-17 17:55,180.00
JVL,2025-04-17 18:45,190.00
MSN,2025-04-17 18:53,170.00
EFT,2025-04-17 18:55,180.00
RYV,2025-04-17 18:55,180.00
JVL,2025-04-17 19:45,190.00
MSN,2025-04-17 19:53,160.00
RYV,2025-04-17 19:55,170.00
EFT,2025-04-17 19:55,170.00
JVL,2025-04-17 20:45,190.00
MSN,2025-04-17 20:53,180.00
EFT,2025-04-17 20:55,170.00
RYV,2025-04-17 20:55,180.00
JVL,2025-04-17 21:45,160.00
MSN,2025-04-17 21:53,170.00
EFT,2025-04-17 21:55,160.00
RYV,2025-04-17 21:55,180.00
JVL,2025-04-17 22:45,150.00
MSN,2025-04-17 22:53,180.00
EFT,2025-04-17 22:55,160.00
RYV,2025-04-17 22:55,160.00
JVL,2025-04-17 23:45,150.00
MSN,2025-04-17 23:53,160.00
RYV,2025-04-17 23:55,150.00
EFT,2025-04-17 23:55,160.00
JVL,2025-04-18 00:45,150.00
MSN,2025-04-18 00:53,160.00
RYV,2025-04-18 00:55,150.00
EFT,2025-04-18 00:55,150.00
JVL,2025-04-18 01:45,150.00
MSN,2025-04-18 01:53,160.00
EFT,2025-04-18 01:55,160.00
RYV,2025-04-18 01:55,140.00
MSN,2025-04-18 02:53,160.00
JVL,2025-04-18 02:55,170.00
EFT,2025-04-18 02:55,170.00
RYV,2025-04-18 02:55,140.00
MSN,2025-04-18 03:53,170.00
EFT,2025-04-18 03:55,180.00
RYV,2025-04-18 03:55,160.00
JVL,2025-04-18 03:55,170.00
MSN,2025-04-18 04:53,180.00
JVL,2025-04-18 04:55,180.00
RYV,2025-04-18 04:55,170.00
EFT,2025-04-18 04:55,170.00
MSN,2025-04-18 05:53,180.00
JVL,2025-04-18 05:55,170.00
RYV,2025-04-18 05:55,190.00
EFT,2025-04-18 05:55,170.00
MSN,2025-04-18 06:53,200.00
RYV,2025-04-18 06:55,190.00
JVL,2025-04-18 06:55,180.00
EFT,2025-04-18 06:55,180.00
MSN,2025-04-18 07:53,300.00
RYV,2025-04-18 07:55,320.00
JVL,2025-04-18 07:55,170.00
EFT,2025-04-18 07:55,130.00
MSN,2025-04-18 08:53,70.00
EFT,2025-04-18 08:55,40.00
RYV,2025-04-18 08:55,90.00
JVL,2025-04-18 08:55,10.00
MSN,2025-04-18 09:53,140.00
RYV,2025-04-18 09:55,140.00
JVL,2025-04-18 09:55,90.00
EFT,2025-04-18 09:55,100.00
JVL,2025-04-18 10:45,110.00
MSN,2025-04-18 10:53,200.00
EFT,2025-04-18 10:55,120.00
RYV,2025-04-18 10:55,150.00
JVL,2025-04-18 11:45,100.00
MSN,2025-04-18 11:53,250.00
RYV,2025-04-18 11:55,360.00
EFT,2025-04-18 11:55,0.00
JVL,2025-04-18 12:45,10.00
MSN,2025-04-18 12:53,200.00
RYV,2025-04-18 12:55,280.00
EFT,2025-04-18 12:55,350.00
JVL,2025-04-18 13:45,10.00
MSN,2025-04-18 13:53,180.00
EFT,2025-04-18 13:55,110.00
RYV,2025-04-18 13:55,130.00
JVL,2025-04-18 14:45,150.00
MSN,2025-04-18 14:53,170.00
RYV,2025-04-18 14:55,160.00
EFT,2025-04-18 14:55,160.00
JVL,2025-04-18 15:45,170.00
MSN,2025-04-18 15:53,160.00
EFT,2025-04-18 15:55,170.00
RYV,2025-04-18 15:55,150.00
JVL,2025-04-18 16:45,190.00
MSN,2025-04-18 16:53,190.00
EFT,2025-04-18 16:55,190.00
RYV,2025-04-18 16:55,190.00
JVL,2025-04-18 17:45,200.00
MSN,2025-04-18 17:53,190.00
EFT,2025-04-18 17:55,200.00
RYV,2025-04-18 17:55,210.00
JVL,2025-04-18 18:45,200.00
MSN,2025-04-18 18:53,0.00
EFT,2025-04-18 18:55,190.00
RYV,2025-04-18 18:55,210.00
JVL,2025-04-18 19:45,230.00
MSN,2025-04-18 19:53,290.00
EFT,2025-04-18 19:55,260.00
RYV,2025-04-18 19:55,260.00
JVL,2025-04-18 20:45,280.00
MSN,2025-04-18 20:53,10.00
EFT,2025-04-18 20:55,350.00
RYV,2025-04-18 20:55,10.00
JVL,2025-04-18 21:45,0.00
MSN,2025-04-18 21:53,20.00
EFT,2025-04-18 21:55,230.00
RYV,2025-04-18 21:55,40.00
JVL,2025-04-18 22:45,0.00
MSN,2025-04-18 22:53,20.00
EFT,2025-04-18 22:55,230.00
RYV,2025-04-18 22:55,20.00
JVL,2025-04-18 23:45,250.00
MSN,2025-04-18 23:53,350.00
EFT,2025-04-18 23:55,240.00
RYV,2025-04-18 23:55,10.00
JVL,2025-04-19 00:45,240.00
MSN,2025-04-19 00:53,40.00
EFT,2025-04-19 00:55,230.00
RYV,2025-04-19 00:55,320.00
MSN,2025-04-19 01:53,320.00
EFT,2025-04-19 01:55,230.00
RYV,2025-04-19 01:55,40.00
JVL,2025-04-19 02:50,240.00
MSN,2025-04-19 02:53,320.00
RYV,2025-04-19 02:55,290.00
EFT,2025-04-19 02:55,240.00
MSN,2025-04-19 03:53,330.00
RYV,2025-04-19 03:55,300.00
EFT,2025-04-19 03:55,300.00
JVL,2025-04-19 03:55,240.00
MSN,2025-04-19 04:53,320.00
JVL,2025-04-19 04:55,300.00
EFT,2025-04-19 04:55,320.00
RYV,2025-04-19 04:55,310.00
MSN,2025-04-19 05:53,330.00
EFT,2025-04-19 05:55,330.00
RYV,2025-04-19 05:55,320.00
JVL,2025-04-19 05:55,330.00
MSN,2025-04-19 06:53,350.00
JVL,2025-04-19 06:55,340.00
RYV,2025-04-19 06:55,330.00
EFT,2025-04-19 06:55,350.00
MSN,2025-04-19 07:53,340.00
EFT,2025-04-19 07:55,360.00
RYV,2025-04-19 07:55,350.00
JVL,2025-04-19 07:55,340.00
MSN,2025-04-19 08:53,350.00
JVL,2025-04-19 08:55,340.00
RYV,2025-04-19 08:55,340.00
EFT,2025-04-19 08:55,340.00
MSN,2025-04-19 09:53,340.00
JVL,2025-04-19 09:55,340.00
EFT,2025-04-19 09:55,340.00
RYV,2025-04-19 09:55,340.00
JVL,2025-04-19 10:45,340.00
MSN,2025-04-19 10:53,330.00
EFT,2025-04-19 10:55,360.00
RYV,2025-04-19 10:55,310.00
JVL,2025-04-19 11:45,350.00
MSN,2025-04-19 11:53,350.00
EFT,2025-04-19 11:55,350.00
RYV,2025-04-19 11:55,320.00
JVL,2025-04-19 12:45,340.00
MSN,2025-04-19 12:53,320.00
RYV,2025-04-19 12:55,330.00
EFT,2025-04-19 12:55,340.00
JVL,2025-04-19 13:45,340.00
MSN,2025-04-19 13:53,330.00
EFT,2025-04-19 13:55,360.00
RYV,2025-04-19 13:55,320.00
JVL,2025-04-19 14:45,330.00
MSN,2025-04-19 14:53,310.00
RYV,2025-04-19 14:55,310.00
EFT,2025-04-19 14:55,10.00
MSN,2025-04-19 15:53,300.00
EFT,2025-04-19 15:55,320.00
RYV,2025-04-19 15:55,320.00
JVL,2025-04-19 16:45,300.00
MSN,2025-04-19 16:53,340.00
RYV,2025-04-19 16:55,310.00
EFT,2025-04-19 16:55,300.00
JVL,2025-04-19 17:45,300.00
MSN,2025-04-19 17:53,260.00
RYV,2025-04-19 17:55,300.00
EFT,2025-04-19 17:55,300.00
JVL,2025-04-19 18:45,250.00
MSN,2025-04-19 18:53,310.00
EFT,2025-04-19 18:55,280.00
RYV,2025-04-19 18:55,280.00
JVL,2025-04-19 19:45,250.00
MSN,2025-04-19 19:53,290.00
RYV,2025-04-19 19:55,280.00
EFT,2025-04-19 19:55,280.00
JVL,2025-04-19 20:45,280.00
MSN,2025-04-19 20:53,310.00
RYV,2025-04-19 20:55,290.00
EFT,2025-04-19 20:55,280.00
JVL,2025-04-19 21:45,280.00
MSN,2025-04-19 21:53,310.00
EFT,2025-04-19 21:55,300.00
RYV,2025-04-19 21:55,300.00
JVL,2025-04-19 22:45,300.00
MSN,2025-04-19 22:53,null
RYV,2025-04-19 22:55,280.00
EFT,2025-04-19 22:55,300.00
JVL,2025-04-19 23:45,310.00
MSN,2025-04-19 23:53,null
RYV,2025-04-19 23:55,300.00
EFT,2025-04-19 23:55,290.00
JVL,2025-04-20 00:45,320.00
MSN,2025-04-20 00:53,320.00
EFT,2025-04-20 00:55,300.00
RYV,2025-04-20 00:55,310.00
MSN,2025-04-20 01:53,350.00
EFT,2025-04-20 01:55,290.00
RYV,2025-04-20 01:55,0.00
MSN,2025-04-20 02:53,340.00
JVL,2025-04-20 02:55,0.00
EFT,2025-04-20 02:55,280.00
RYV,2025-04-20 02:55,0.00
MSN,2025-04-20 03:53,0.00
JVL,2025-04-20 03:55,0.00
RYV,2025-04-20 03:55,0.00
EFT,2025-04-20 03:55,300.00
MSN,2025-04-20 04:53,0.00
EFT,2025-04-20 04:55,360.00
RYV,2025-04-20 04:55,20.00
JVL,2025-04-20 04:55,0.00
MSN,2025-04-20 05:53,0.00
JVL,2025-04-20 05:55,30.00
RYV,2025-04-20 05:55,0.00
EFT,2025-04-20 05:55,20.00
MSN,2025-04-20 06:53,350.00
JVL,2025-04-20 06:55,0.00
RYV,2025-04-20 06:55,60.00
EFT,2025-04-20 06:55,40.00
MSN,2025-04-20 07:53,360.00
EFT,2025-04-20 07:55,40.00
RYV,2025-04-20 07:55,80.00
JVL,2025-04-20 07:55,40.00
MSN,2025-04-20 08:53,20.00
JVL,2025-04-20 08:55,60.00
RYV,2025-04-20 08:55,100.00
EFT,2025-04-20 08:55,50.00
MSN,2025-04-20 09:53,360.00
JVL,2025-04-20 09:55,70.00
EFT,2025-04-20 09:55,60.00
RYV,2025-04-20 09:55,70.00
JVL,2025-04-20 10:15,70.00
MSN,2025-04-20 10:53,60.00
EFT,2025-04-20 10:55,90.00
RYV,2025-04-20 10:55,80.00
JVL,2025-04-20 11:50,70.00
MSN,2025-04-20 11:53,90.00
RYV,2025-04-20 11:55,80.00
EFT,2025-04-20 11:55,80.00
JVL,2025-04-20 12:45,70.00
MSN,2025-04-20 12:53,90.00
EFT,2025-04-20 12:55,110.00
RYV,2025-04-20 12:55,90.00
JVL,2025-04-20 13:45,80.00
MSN,2025-04-20 13:53,100.00
RYV,2025-04-20 13:55,90.00
EFT,2025-04-20 13:55,110.00
JVL,2025-04-20 14:45,110.00
MSN,2025-04-20 14:53,120.00
EFT,2025-04-20 14:55,100.00
RYV,2025-04-20 14:55,110.00
JVL,2025-04-20 15:45,110.00
MSN,2025-04-20 15:53,120.00
RYV,2025-04-20 15:55,120.00
EFT,2025-04-20 15:55,110.00
JVL,2025-04-20 16:45,110.00
MSN,2025-04-20 16:53,120.00
EFT,2025-04-20 16:55,90.00
RYV,2025-04-20 16:55,110.00
JVL,2025-04-20 17:45,100.00
MSN,2025-04-20 17:53,90.00
RYV,2025-04-20 17:55,90.00
EFT,2025-04-20 17:55,80.00
JVL,2025-04-20 18:45,100.00
MSN,2025-04-20 18:53,100.00
EFT,2025-04-20 18:55,90.00
RYV,2025-04-20 18:55,100.00
JVL,2025-04-20 19:45,110.00
MSN,2025-04-20 19:53,90.00
EFT,2025-04-20 19:55,80.00
RYV,2025-04-20 19:55,100.00
JVL,2025-04-20 20:45,100.00
MSN,2025-04-20 20:53,90.00
RYV,2025-04-20 20:55,90.00
EFT,2025-04-20 20:55,80.00
JVL,2025-04-20 21:45,100.00
MSN,2025-04-20 21:53,100.00
EFT,2025-04-20 21:55,90.00
RYV,2025-04-20 21:55,100.00
JVL,2025-04-20 22:45,100.00
MSN,2025-04-20 22:53,110.00
RYV,2025-04-20 22:55,100.00
EFT,2025-04-20 22:55,90.00
JVL,2025-04-20 23:45,100.00
MSN,2025-04-20 23:53,100.00
RYV,2025-04-20 23:55,90.00
EFT,2025-04-20 23:55,80.00
JVL,2025-04-21 00:45,90.00
MSN,2025-04-21 00:53,90.00
RYV,2025-04-21 00:55,100.00
EFT,2025-04-21 00:55,90.00
JVL,2025-04-21 01:45,90.00
MSN,2025-04-21 01:53,80.00
EFT,2025-04-21 01:55,80.00
RYV,2025-04-21 01:55,100.00
MSN,2025-04-21 02:53,90.00
EFT,2025-04-21 02:55,80.00
RYV,2025-04-21 02:55,100.00
JVL,2025-04-21 02:55,100.00
MSN,2025-04-21 03:53,100.00
RYV,2025-04-21 03:55,100.00
JVL,2025-04-21 03:55,120.00
EFT,2025-04-21 03:55,110.00
MSN,2025-04-21 04:53,120.00
RYV,2025-04-21 04:55,110.00
JVL,2025-04-21 04:55,130.00
EFT,2025-04-21 04:55,150.00
MSN,2025-04-21 05:53,120.00
EFT,2025-04-21 05:55,170.00
JVL,2025-04-21 05:55,140.00
RYV,2025-04-21 05:55,120.00
MSN,2025-04-21 06:53,130.00
EFT,2025-04-21 06:55,190.00
RYV,2025-04-21 06:55,140.00
JVL,2025-04-21 06:55,130.00
MSN,2025-04-21 07:53,160.00
JVL,2025-04-21 07:55,210.00
EFT,2025-04-21 07:55,200.00
RYV,2025-04-21 07:55,130.00
MSN,2025-04-21 08:53,190.00
EFT,2025-04-21 08:55,230.00
JVL,2025-04-21 08:55,200.00
RYV,2025-04-21 08:55,130.00
MSN,2025-04-21 09:53,190.00
EFT,2025-04-21 09:55,230.00
JVL,2025-04-21 09:55,230.00
RYV,2025-04-21 09:55,150.00
JVL,2025-04-21 10:45,230.00
MSN,2025-04-21 10:53,230.00
EFT,2025-04-21 10:55,250.00
RYV,2025-04-21 10:55,220.00
JVL,2025-04-21 11:45,250.00
MSN,2025-04-21 11:53,260.00
EFT,2025-04-21 11:55,260.00
RYV,2025-04-21 11:55,210.00
JVL,2025-04-21 12:45,260.00
MSN,2025-04-21 12:53,280.00
RYV,2025-04-21 12:55,240.00
EFT,2025-04-21 12:55,260.00
JVL,2025-04-21 13:45,250.00
MSN,2025-04-21 13:53,280.00
RYV,2025-04-21 13:55,240.00
EFT,2025-04-21 13:55,270.00
JVL,2025-04-21 14:45,270.00
MSN,2025-04-21 14:53,290.00
EFT,2025-04-21 14:55,270.00
RYV,2025-04-21 14:55,250.00
JVL,2025-04-21 15:45,270.00
MSN,2025-04-21 15:53,280.00
RYV,2025-04-21 15:55,270.00
EFT,2025-04-21 15:55,270.00
JVL,2025-04-21 16:45,null
MSN,2025-04-21 16:53,290.00
RYV,2025-04-21 16:55,270.00
EFT,2025-04-21 16:55,270.00
